Zeitschritt,X,Y,Umgebung,Anpassung,Effizienz,Mobilitaet,Energie,Alter,Lebendig
2000,0,0,SUMPF,1.432,1.865,1.172,188.25,11,true
2000,0,1,GRASLAND,1.778,1.330,0.500,200.00,859,true
2000,0,2,SUMPF,0.640,2.000,0.535,200.00,448,true
2000,0,3,GRASLAND,0.640,2.000,0.500,200.00,215,true
2000,0,4,WÜSTE,0.640,2.000,0.542,100.00,0,true
2000,0,5,VULKAN,0.500,2.000,0.542,6.18,35,true
2000,0,6,WÜSTE,0.688,1.921,0.764,74.27,4,true
2000,0,7,SUMPF,0.688,1.921,0.881,58.41,42,true
2000,0,8,SUMPF,0.688,1.921,1.237,200.00,127,true
2000,0,9,GRASLAND,0.500,1.203,1.237,118.02,34,true
2000,0,10,VULKAN,0.816,1.649,1.163,153.83,329,true
2000,0,11,TUNDRA,2.000,2.000,1.787,60.10,148,true
2000,0,12,WÜSTE,0.545,1.200,0.948,91.21,1,true
2000,0,13,TUNDRA,1.438,2.000,1.137,180.76,1199,true
2000,0,14,WÜSTE,2.000,2.000,2.000,100.00,0,true
2000,0,15,SUMPF,2.000,2.000,2.000,63.09,30,true
2000,0,16,TUNDRA,2.000,2.000,2.000,200.00,545,true
2000,0,17,OZEAN,2.000,1.925,2.000,200.00,522,true
2000,0,18,OZEAN,1.211,2.000,0.500,200.00,382,true
2000,0,19,VULKAN,2.000,2.000,1.261,12.71,11,true
2000,0,20,VULKAN,1.955,2.000,1.261,83.94,2,true
2000,0,21,WALD,1.432,2.000,1.261,188.91,97,true
2000,0,22,TUNDRA,1.432,2.000,1.261,60.55,88,true
2000,0,23,TUNDRA,1.137,2.000,1.611,26.95,272,true
2000,0,24,SUMPF,0.925,2.000,1.611,97.36,24,true
2000,0,25,VULKAN,0.925,2.000,1.611,5.40,11,true
2000,0,26,TUNDRA,1.137,2.000,1.611,83.00,85,true
2000,0,27,OZEAN,0.500,1.780,1.032,200.00,534,true
2000,0,28,WALD,0.500,1.780,0.963,200.00,255,true
2000,0,29,WALD,0.500,2.000,1.145,150.00,42,true
2000,0,30,GEBIRGE,0.500,1.780,0.736,105.01,382,true
2000,0,31,WÜSTE,1.593,2.000,2.000,64.79,10,true
2000,0,32,WALD,1.411,1.904,1.615,200.00,266,true
2000,0,33,WÜSTE,1.351,1.904,2.000,70.01,6,true
2000,0,34,OZEAN,2.000,1.247,1.203,124.15,122,true
2000,0,35,WÜSTE,0.939,1.757,1.001,100.00,0,true
2000,0,36,WALD,0.576,1.992,0.584,200.00,1439,true
2000,0,37,WALD,0.939,2.000,1.001,200.00,137,true
2000,0,38,GEBIRGE,0.939,2.000,1.001,96.90,120,true
2000,0,39,WÜSTE,0.939,2.000,1.001,44.20,9,true
2000,0,40,OZEAN,0.939,2.000,1.001,157.68,75,true
2000,0,41,SUMPF,0.939,2.000,1.001,157.69,56,true
2000,0,42,GEBIRGE,0.939,1.885,1.001,109.64,7,true
2000,0,43,GRASLAND,1.022,2.000,1.001,200.00,331,true
2000,0,44,GEBIRGE,1.382,2.000,0.903,200.00,576,true
2000,0,45,GRASLAND,1.889,2.000,1.147,200.00,294,true
2000,0,46,OZEAN,1.432,1.961,1.172,162.99,78,true
2000,0,47,OZEAN,1.432,1.961,1.172,200.00,209,true
2000,0,48,GRASLAND,1.787,2.000,1.172,200.00,37,true
2000,0,49,WÜSTE,1.432,2.000,1.172,43.94,51,true
2000,1,0,WÜSTE,1.432,1.806,1.172,29.99,12,true
2000,1,1,WALD,1.342,1.247,1.000,200.00,1924,true
2000,1,2,OZEAN,0.640,1.838,0.643,200.00,309,true
2000,1,3,GRASLAND,0.640,2.000,0.500,200.00,159,true
2000,1,4,TUNDRA,0.511,2.000,0.552,62.93,29,true
2000,1,5,OZEAN,0.640,2.000,0.542,97.72,7,true
2000,1,6,VULKAN,0.688,1.530,0.541,90.53,1,true
2000,1,7,GRASLAND,0.816,1.921,1.408,200.00,163,true
2000,1,8,SUMPF,0.688,1.921,1.228,189.52,19,true
2000,1,9,GEBIRGE,0.585,1.075,1.237,67.55,6,true
2000,1,10,TUNDRA,0.500,1.203,1.455,11.46,14,true
2000,1,11,OZEAN,2.000,2.000,1.787,200.00,201,true
2000,1,12,WÜSTE,2.000,2.000,1.209,67.75,14,true
2000,1,13,WALD,1.359,2.000,0.909,200.00,440,true
2000,1,14,VULKAN,2.000,2.000,2.000,92.49,1,true
2000,1,15,GEBIRGE,2.000,1.683,2.000,100.02,68,true
2000,1,16,OZEAN,2.000,2.000,2.000,200.00,138,true
2000,1,17,WALD,2.000,2.000,1.261,200.00,248,true
2000,1,18,SUMPF,2.000,2.000,1.261,200.00,230,true
2000,1,19,TUNDRA,1.957,2.000,1.632,197.49,549,true
2000,1,20,WÜSTE,1.432,1.804,1.020,87.95,2,true
2000,1,21,WALD,1.955,2.000,1.261,163.83,87,true
2000,1,22,WÜSTE,1.432,2.000,1.261,40.51,13,true
2000,1,23,TUNDRA,1.314,2.000,1.611,90.16,54,true
2000,1,24,TUNDRA,1.137,2.000,1.611,67.00,165,true
2000,1,25,SUMPF,1.137,2.000,1.611,200.00,118,true
2000,1,26,TUNDRA,1.137,2.000,1.611,77.00,115,true
2000,1,27,SUMPF,0.500,1.780,0.827,200.00,272,true
2000,1,28,TUNDRA,1.137,2.000,1.785,75.24,81,true
2000,1,29,VULKAN,0.500,1.526,1.145,14.69,9,true
2000,1,30,TUNDRA,0.500,2.000,1.595,59.86,180,true
2000,1,31,GEBIRGE,1.411,1.904,2.000,196.47,154,true
2000,1,32,OZEAN,1.411,1.904,2.000,72.70,68,true
2000,1,33,GRASLAND,1.165,1.423,1.615,200.00,246,true
2000,1,34,WALD,1.154,1.551,1.651,200.00,586,true
2000,1,35,GRASLAND,0.854,1.904,1.685,200.00,291,true
2000,1,36,OZEAN,0.939,1.757,1.001,150.00,75,true
2000,1,37,OZEAN,2.000,1.889,1.052,200.00,697,true
2000,1,38,TUNDRA,0.722,2.000,1.311,80.75,406,true
2000,1,39,OZEAN,0.939,2.000,0.788,107.68,1,true
