Zeitschritt,X,Y,Umgebung,Anpassung,Effizienz,Mobilitaet,Energie,Alter,Lebendig
2000,0,0,SUMPF,0.548,2.000,1.771,186.18,76,true
2000,0,1,GRASLAND,0.678,2.000,1.771,200.00,164,true
2000,0,2,SUMPF,0.678,2.000,1.539,200.00,298,true
2000,0,3,GRASLAND,0.626,1.828,1.157,200.00,161,true
2000,0,4,WÜSTE,2.000,1.271,1.862,21.23,12,true
2000,0,5,VULKAN,1.858,2.000,2.000,37.53,8,true
2000,0,6,WÜSTE,0.626,1.732,1.093,2.02,14,true
2000,0,7,SUMPF,0.626,1.732,1.093,118.47,72,true
2000,0,8,SUMPF,0.626,2.000,0.770,200.00,52,true
2000,0,9,GRASLAND,0.807,2.000,0.589,150.00,32,true
2000,0,10,VULKAN,0.807,2.000,0.589,100.00,0,true
2000,0,11,TUNDRA,0.999,2.000,2.000,83.20,174,true
2000,0,13,TUNDRA,0.972,2.000,1.221,64.14,67,true
2000,0,14,WÜSTE,0.972,2.000,1.707,43.53,10,true
2000,0,15,SUMPF,0.972,2.000,1.707,98.56,26,true
2000,0,16,TUNDRA,0.686,2.000,0.854,34.54,67,true
2000,0,17,OZEAN,0.698,2.000,1.000,200.00,264,true
2000,0,18,OZEAN,1.345,2.000,2.000,200.00,67,true
2000,0,19,VULKAN,1.345,2.000,2.000,5.40,11,true
2000,0,20,VULKAN,1.053,2.000,1.507,79.60,149,true
2000,0,21,WALD,1.053,2.000,1.014,200.00,13,true
2000,0,22,TUNDRA,1.053,2.000,1.507,95.36,17,true
2000,0,23,TUNDRA,1.053,2.000,2.000,66.13,13,true
2000,0,24,SUMPF,1.053,2.000,1.539,65.24,18,true
2000,0,25,VULKAN,1.053,2.000,1.881,22.32,12,true
2000,0,26,TUNDRA,1.063,2.000,1.622,94.61,27,true
2000,0,27,OZEAN,1.000,1.857,1.481,200.00,1912,true
2000,0,28,WALD,1.053,2.000,1.622,200.00,131,true
2000,0,29,WALD,1.053,2.000,1.622,168.71,69,true
2000,0,30,GEBIRGE,0.798,1.822,2.000,200.00,553,true
2000,0,31,WÜSTE,0.568,1.378,2.000,10.42,11,true
2000,0,32,WALD,0.583,1.378,2.000,150.00,102,true
2000,0,33,WÜSTE,0.583,1.883,2.000,100.00,0,true
2000,0,34,OZEAN,0.583,1.378,2.000,94.03,44,true
2000,0,35,WÜSTE,0.903,1.285,1.799,57.64,5,true
2000,0,36,WALD,1.091,1.285,1.799,73.39,75,true
2000,0,37,WALD,1.091,1.285,1.799,177.16,35,true
2000,0,38,GEBIRGE,0.670,2.000,1.434,89.28,24,true
2000,0,39,WÜSTE,0.670,1.748,1.293,93.05,1,true
2000,0,40,OZEAN,1.081,1.580,2.000,200.00,234,true
2000,0,41,SUMPF,1.081,1.580,2.000,200.00,358,true
2000,0,42,GEBIRGE,1.081,1.580,2.000,26.12,88,true
2000,0,43,GRASLAND,1.081,1.580,1.631,197.60,108,true
2000,0,44,GEBIRGE,2.000,2.000,1.756,200.00,708,true
2000,0,45,GRASLAND,1.231,1.238,1.670,129.60,97,true
2000,0,46,OZEAN,0.911,1.463,1.023,200.00,789,true
2000,0,47,OZEAN,0.542,2.000,1.602,200.00,367,true
2000,0,48,GRASLAND,0.580,2.000,2.000,200.00,1667,true
2000,0,49,WÜSTE,0.548,2.000,1.771,56.60,7,true
2000,1,0,WÜSTE,0.548,2.000,1.771,31.80,11,true
2000,1,1,WALD,0.678,2.000,1.323,200.00,473,true
2000,1,2,OZEAN,0.678,2.000,1.323,200.00,324,true
2000,1,3,GRASLAND,0.626,2.000,1.157,200.00,164,true
2000,1,4,TUNDRA,0.500,2.000,1.124,80.12,30,true
2000,1,5,OZEAN,0.626,2.000,1.093,136.47,104,true
2000,1,6,VULKAN,0.626,1.732,1.093,100.00,0,true
2000,1,7,GRASLAND,0.626,2.000,1.093,200.00,178,true
2000,1,8,SUMPF,0.626,1.846,0.770,176.82,44,true
2000,1,9,GEBIRGE,0.626,2.000,0.770,112.33,8,true
2000,1,10,TUNDRA,0.807,2.000,0.589,86.90,13,true
2000,1,11,OZEAN,0.972,2.000,1.800,132.07,23,true
2000,1,12,WÜSTE,0.972,2.000,1.800,94.39,1,true
2000,1,13,WALD,0.972,2.000,1.221,200.00,133,true
2000,1,14,VULKAN,0.578,1.486,1.276,100.00,0,true
2000,1,15,GEBIRGE,0.686,2.000,0.954,89.59,88,true
2000,1,16,OZEAN,0.686,2.000,1.000,200.00,173,true
2000,1,17,WALD,1.345,2.000,2.000,200.00,18,true
2000,1,18,SUMPF,0.500,2.000,2.000,200.00,540,true
2000,1,19,TUNDRA,0.891,2.000,1.662,94.15,31,true
2000,1,20,WÜSTE,1.053,2.000,1.507,33.26,12,true
2000,1,21,WALD,1.053,2.000,1.507,200.00,53,true
2000,1,22,WÜSTE,1.053,2.000,1.507,25.14,14,true
2000,1,23,TUNDRA,1.053,2.000,1.507,88.52,64,true
2000,1,24,TUNDRA,1.053,2.000,1.507,68.32,138,true
2000,1,25,SUMPF,1.053,2.000,1.884,158.83,7,true
2000,1,26,TUNDRA,1.053,2.000,1.674,94.90,72,true
2000,1,27,SUMPF,1.053,2.000,1.622,200.00,139,true
2000,1,28,TUNDRA,2.000,2.000,2.000,86.84,283,true
2000,1,29,VULKAN,1.053,2.000,1.622,91.40,1,true
2000,1,30,TUNDRA,2.000,2.000,2.000,200.00,279,true
2000,1,31,GEBIRGE,1.772,2.000,1.756,200.00,211,true
2000,1,32,OZEAN,0.583,1.607,2.000,162.46,145,true
2000,1,33,GRASLAND,0.583,1.378,2.000,148.89,71,true
2000,1,34,WALD,0.657,1.819,1.799,200.00,223,true
2000,1,35,GRASLAND,1.081,1.819,2.000,200.00,360,true
2000,1,36,OZEAN,0.657,1.819,1.799,200.00,211,true
2000,1,37,OZEAN,0.657,1.819,1.799,200.00,218,true
2000,1,38,TUNDRA,1.472,0.875,1.799,55.99,5,true
2000,1,39,OZEAN,0.670,1.748,1.117,68.28,27,true
2000,1,40,WÜSTE,0.670,1.748,1.117,9.68,13,true
2000,1,41,SUMPF,1.299,1.044,2.000,61.80,61,true
2000,1,42,WALD,1.081,1.022,2.000,200.00,229,true
2000,1,43,WÜSTE,1.081,1.369,1.820,67.30,4,true
2000,1,44,WALD,0.911,1.271,0.893,200.00,429,true
2000,1,45,VULKAN,1.475,1.238,1.670,69.61,3,true
2000,1,46,OZEAN,1.090,1.238,1.079,200.00,224,true
2000,1,47,TUNDRA,0.542,2.000,1.602,37.09,268,true
2000,1,48,TUNDRA,0.548,2.000,1.073,92.78,10,true
2000,1,49,GEBIRGE,0.548,2.000,1.073,67.95,45,true
2000,2,0,TUNDRA,0.548,2.000,1.429,95.04,14,true
2000,2,1,GRASLAND,0.548,2.000,1.076,191.80,24,true
2000,2,2,SUMPF,0.626,2.000,1.566,200.00,295,true
2000,2,3,OZEAN,0.626,2.000,1.151,200.00,156,true
2000,2,4,SUMPF,0.626,2.000,1.157,200.00,264,true
2000,2,5,SUMPF,0.500,2.000,1.124,129.38,48,true
