Seed,FinalEntityCount,MaxEntityCount,StepsRun,ExecutionTime(ms),AverageAge,AverageEnergy,AvgSpeed,AvgMass,AvgEnergyEfficiency,AvgSightRange,AvgMetabolismRate,AvgReproductionThreshold,GRASSCount,MOUNTAINCount,FORESTCount,DESERTCount,TUNDRACount,SWAMPCount,OCEANCount,VOLCANICCount
7888498146646048546,0,1,20,414,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
8072926219993713557,0,1,68,622,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-582043033408981429,0,1,151,1088,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
280926300070254973,0,2,249,1474,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-1766243130849257654,0,1,198,1251,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-1525591974868064767,0,4,389,1580,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-5533587935792430771,0,1,140,987,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-2605661568163282276,0,1,209,1151,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
2033233463289995334,0,1,76,608,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-870156672076959185,0,1,24,392,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-6499732042568143870,0,2,111,1055,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
2138593620950929462,0,2,282,1428,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
9042292300703827065,0,2,231,1343,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
4640205800923428668,0,1,187,1152,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
8296506873700581224,0,3,312,1526,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-6523974682395501936,0,1,154,1028,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
6719756230234684189,0,1,56,533,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
7697556704106940217,0,1,103,721,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
2332027462240537233,0,1,36,431,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
7762926966047899686,0,1,17,323,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
192452210276978363,0,3,260,1485,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
7648081561394112937,0,1,179,1128,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-2430140494796926686,0,1,66,551,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
1975737608685434918,0,1,20,347,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-6508508196108651596,0,1,16,271,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-685258607482563065,0,1,116,735,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-1235253409460909610,0,1,17,326,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-5731934206070426382,0,1,17,326,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
7117840760664125116,0,2,205,1341,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
7756094723770449470,0,1,15,284,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-1142675648058348295,0,1,136,872,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-886233084284463454,0,1,23,365,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
783912437628259161,0,1,12,255,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
8395015989698226479,0,1,12,277,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
