Step,EntityID,X,Y,Energy,Age,Speed,Mass,EnergyEfficiency,ReproductionThreshold,SightRange,MetabolismRate,MaxLifespan,BiomeType,HasFood\n251,E000,39,25,36.87,251,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
272,E000,42,30,34.39,272,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
272,E001,43,21,21.34,166,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
272,E002,34,7,27.33,96,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
272,E003,43,28,23.24,20,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
272,E004,46,21,16.94,15,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
273,E000,43,31,33.52,273,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
273,E001,42,20,20.28,167,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
273,E002,33,7,26.94,97,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
273,E003,43,29,22.59,21,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
273,E004,46,22,16.15,16,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
274,E000,44,31,32.85,274,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
274,E001,43,20,19.49,168,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
274,E002,32,7,26.55,98,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
274,E003,44,29,21.93,22,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
274,E004,46,21,15.36,17,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
275,E000,43,31,32.18,275,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
275,E001,43,19,18.70,169,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
275,E002,31,6,26.05,99,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,true
275,E003,44,30,21.28,23,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
275,E004,46,20,14.57,18,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
276,E000,42,32,31.31,276,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
276,E001,43,18,17.91,170,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
276,E002,32,6,28.66,100,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
276,E003,44,31,20.63,24,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
276,E004,46,19,14.26,19,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
277,E000,43,32,30.64,277,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
277,E001,42,17,16.86,171,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
277,E002,31,6,28.27,101,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
277,E003,43,31,19.97,25,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
277,E004,46,20,13.34,20,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
278,E000,44,32,29.97,278,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
278,E001,41,16,15.80,172,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
278,E002,30,6,27.88,102,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,true
278,E003,44,31,19.32,26,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
278,E004,46,21,12.55,21,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
279,E000,45,32,29.30,279,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
279,E001,41,15,15.01,173,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
279,E002,31,6,30.49,103,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
279,E003,45,32,18.47,27,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
279,E004,47,21,11.76,22,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
280,E000,46,32,28.63,280,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
280,E001,40,14,14.74,174,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,true
280,E002,30,6,30.10,104,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
280,E003,46,32,17.81,28,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
280,E004,47,20,10.97,23,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
281,E000,47,32,27.96,281,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
281,E001,41,14,18.50,175,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
281,E002,29,5,29.61,105,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,true
281,E003,47,32,17.16,29,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
281,E004,47,21,10.18,24,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
282,E000,48,32,27.29,282,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
282,E001,40,13,18.12,176,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
282,E002,30,5,32.22,106,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
282,E003,48,32,16.50,30,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
282,E004,46,21,9.39,25,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
283,E000,49,32,26.62,283,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,true
283,E001,41,14,17.71,177,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
283,E002,30,4,30.87,107,1.00,2.00,1.00,50.00,5.00,0.10,1000,FOREST,true
283,E003,49,32,15.85,31,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,true
283,E004,45,21,8.60,26,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
284,E000,49,32,26.94,284,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
