Zeitschritt,X,Y,Umgebung,Anpassung,Effizienz,Mobilitaet,Energie,Alter,Lebendig
2000,0,0,SUMPF,2.000,2.000,1.613,200.00,213,true
2000,0,1,OZEAN,0.749,2.000,0.588,200.00,461,true
2000,0,2,TUNDRA,1.636,2.000,1.613,190.99,228,true
2000,0,3,GRASLAND,1.636,2.000,1.613,200.00,14,true
2000,0,4,VULKAN,1.636,2.000,1.613,66.33,4,true
2000,0,5,OZEAN,2.000,1.856,1.814,200.00,1055,true
2000,0,6,GEBIRGE,2.000,1.719,0.640,200.00,960,true
2000,0,7,SUMPF,2.000,2.000,1.638,200.00,106,true
2000,0,8,WÜSTE,2.000,2.000,2.000,90.89,5,true
2000,0,9,GRASLAND,0.620,1.534,1.650,136.74,47,true
2000,0,10,WÜSTE,0.500,1.534,1.650,39.02,8,true
2000,0,11,WALD,0.500,1.352,1.685,128.60,3,true
2000,0,12,WALD,0.552,2.000,1.907,200.00,175,true
2000,0,13,TUNDRA,0.500,2.000,2.000,99.23,9,true
2000,0,14,GRASLAND,0.500,2.000,2.000,112.00,33,true
2000,0,15,GEBIRGE,0.500,2.000,2.000,90.56,149,true
2000,0,16,VULKAN,0.500,1.319,2.000,40.39,6,true
2000,0,17,VULKAN,0.520,2.000,1.167,31.20,8,true
2000,0,18,GRASLAND,0.520,2.000,1.167,182.40,103,true
2000,0,19,TUNDRA,0.670,2.000,1.167,98.78,2,true
2000,0,20,TUNDRA,0.520,2.000,1.167,68.73,51,true
2000,0,22,WÜSTE,0.500,2.000,1.954,69.00,5,true
2000,0,23,WALD,0.500,2.000,1.130,200.00,164,true
2000,0,24,OZEAN,0.500,2.000,1.130,200.00,104,true
2000,0,25,GEBIRGE,0.517,2.000,1.130,78.77,98,true
2000,0,26,WÜSTE,0.500,2.000,1.412,44.48,11,true
2000,0,27,OZEAN,0.861,2.000,1.421,81.98,96,true
2000,0,28,GRASLAND,0.956,2.000,1.283,200.00,494,true
2000,0,29,OZEAN,0.719,2.000,1.715,200.00,167,true
2000,0,30,TUNDRA,1.011,2.000,1.402,0.01,280,true
2000,0,31,VULKAN,1.011,2.000,2.000,39.80,7,true
2000,0,32,SUMPF,1.011,2.000,2.000,92.40,89,true
2000,0,33,OZEAN,1.011,2.000,1.715,200.00,152,true
2000,0,34,GRASLAND,1.011,2.000,1.715,195.80,70,true
2000,0,35,GEBIRGE,1.011,2.000,1.715,71.81,9,true
2000,0,37,VULKAN,1.011,2.000,1.715,60.69,47,true
2000,0,38,TUNDRA,0.703,1.791,1.168,68.28,16,true
2000,0,39,GRASLAND,0.612,1.791,0.871,148.56,95,true
2000,0,40,OZEAN,0.612,2.000,0.871,200.00,69,true
2000,0,41,GRASLAND,0.612,2.000,0.871,200.00,61,true
2000,0,42,TUNDRA,0.640,2.000,2.000,194.03,333,true
2000,0,43,SUMPF,1.464,1.795,1.219,200.00,648,true
2000,0,44,VULKAN,1.731,2.000,0.949,14.00,10,true
2000,0,45,WALD,2.000,2.000,1.051,200.00,186,true
2000,0,46,SUMPF,2.000,2.000,0.950,200.00,308,true
2000,0,47,OZEAN,2.000,2.000,0.950,200.00,149,true
2000,0,48,TUNDRA,1.464,2.000,1.681,181.32,617,true
2000,0,49,GRASLAND,0.611,1.703,0.798,200.00,468,true
2000,1,0,WÜSTE,2.000,2.000,1.613,188.20,160,true
2000,1,1,VULKAN,1.636,2.000,1.613,7.41,11,true
2000,1,2,WALD,1.636,2.000,1.613,200.00,28,true
2000,1,3,OZEAN,0.941,2.000,0.588,200.00,433,true
2000,1,4,WÜSTE,1.636,2.000,1.613,97.62,69,true
2000,1,5,GEBIRGE,2.000,2.000,1.722,200.00,157,true
2000,1,6,WÜSTE,2.000,2.000,1.447,48.05,25,true
2000,1,7,GEBIRGE,2.000,2.000,1.638,200.00,33,true
2000,1,8,WÜSTE,2.000,2.000,1.558,15.10,429,true
2000,1,9,SUMPF,0.500,1.534,1.706,200.00,147,true
2000,1,10,VULKAN,0.620,1.534,1.019,5.37,10,true
2000,1,11,WALD,0.500,1.118,1.685,127.02,12,true
2000,1,12,OZEAN,0.552,2.000,1.907,200.00,300,true
2000,1,13,WÜSTE,0.500,2.000,2.000,93.80,1,true
2000,1,14,WÜSTE,0.500,2.000,2.000,100.00,0,true
2000,1,15,VULKAN,0.500,2.000,2.000,48.40,6,true
2000,1,16,WALD,0.748,2.000,0.987,200.00,286,true
2000,1,17,GEBIRGE,0.520,2.000,1.167,56.19,76,true
2000,1,18,OZEAN,0.642,2.000,1.167,200.00,248,true
2000,1,19,WALD,0.520,2.000,1.167,167.82,55,true
2000,1,20,OZEAN,0.500,2.000,1.549,200.00,144,true
2000,1,21,TUNDRA,0.581,2.000,1.549,97.60,9,true
2000,1,22,GEBIRGE,0.604,2.000,1.954,46.65,82,true
2000,1,23,TUNDRA,0.500,2.000,1.130,72.48,42,true
2000,1,24,TUNDRA,1.614,2.000,1.271,28.66,176,true
2000,1,25,TUNDRA,0.500,2.000,1.130,65.27,53,true
2000,1,26,WÜSTE,0.809,2.000,1.109,162.80,427,true
2000,1,27,GEBIRGE,0.500,2.000,1.104,200.00,1131,true
2000,1,28,TUNDRA,0.954,1.484,1.715,96.15,1,true
2000,1,29,SUMPF,0.954,1.623,1.715,124.49,97,true
2000,1,30,GRASLAND,0.719,2.000,1.715,200.00,88,true
2000,1,31,SUMPF,0.956,2.000,1.283,200.00,579,true
2000,1,32,VULKAN,1.011,2.000,2.000,100.00,0,true
2000,1,33,OZEAN,1.011,2.000,1.715,116.16,92,true
