Zeitschritt,X,Y,Umgebung,Anpassung,Effizienz,Mobilitaet,Energie,Alter,Lebendig
2000,0,0,SUMPF,2.000,1.200,1.438,200.00,793,true
2000,0,1,GEBIRGE,1.460,1.787,1.191,200.00,517,true
2000,0,2,OZEAN,1.254,2.000,1.191,200.00,237,true
2000,0,3,VULKAN,1.111,1.334,0.780,60.40,4,true
2000,0,4,TUNDRA,0.518,2.000,1.864,45.99,19,true
2000,0,5,GRASLAND,1.039,1.547,0.780,200.00,137,true
2000,0,6,OZEAN,1.409,2.000,0.621,200.00,1393,true
2000,0,7,OZEAN,1.949,2.000,0.500,200.00,963,true
2000,0,8,GRASLAND,1.460,2.000,1.191,200.00,273,true
2000,0,10,TUNDRA,1.460,2.000,1.466,199.74,244,true
2000,0,11,WALD,1.460,2.000,1.409,75.96,209,true
2000,0,12,WALD,0.524,1.884,1.197,200.00,413,true
2000,0,13,SUMPF,0.524,1.884,1.197,200.00,416,true
2000,0,14,WALD,0.708,1.915,1.369,150.00,22,true
2000,0,15,WÜSTE,0.524,2.000,1.197,32.60,167,true
2000,0,16,VULKAN,0.708,1.915,1.553,30.03,8,true
2000,0,17,GEBIRGE,1.408,1.885,2.000,116.59,177,true
2000,0,18,OZEAN,2.000,0.958,1.366,82.33,24,true
2000,0,19,GEBIRGE,0.844,2.000,2.000,57.79,24,true
2000,0,20,GRASLAND,2.000,1.548,1.276,105.36,15,true
2000,0,21,VULKAN,2.000,1.548,1.276,5.65,10,true
2000,0,22,GRASLAND,1.069,2.000,1.854,200.00,525,true
2000,0,23,GRASLAND,0.876,2.000,2.000,200.00,388,true
2000,0,24,GEBIRGE,0.876,2.000,1.500,200.00,385,true
2000,0,25,SUMPF,0.876,2.000,1.500,200.00,375,true
2000,0,26,TUNDRA,1.060,2.000,2.000,97.92,34,true
2000,0,27,SUMPF,1.060,2.000,2.000,158.41,80,true
2000,0,28,WALD,1.060,1.453,2.000,111.77,1,true
2000,0,29,GEBIRGE,0.876,2.000,2.000,200.00,302,true
2000,0,30,TUNDRA,0.609,2.000,0.664,1.85,1717,true
2000,0,31,OZEAN,0.815,2.000,1.086,200.00,886,true
2000,0,32,GRASLAND,1.271,1.929,1.388,200.00,139,true
2000,0,33,GEBIRGE,1.271,1.929,1.388,132.04,133,true
2000,0,34,SUMPF,1.271,1.929,1.388,158.22,115,true
2000,0,35,SUMPF,1.271,1.929,1.388,200.00,118,true
2000,0,36,VULKAN,1.271,1.929,1.388,21.51,9,true
2000,0,37,SUMPF,1.567,1.857,1.483,119.50,51,true
2000,0,38,WÜSTE,1.567,1.768,1.483,0.06,19,true
2000,0,39,WÜSTE,1.553,1.923,2.000,100.00,0,true
2000,0,40,WÜSTE,1.411,1.857,2.000,94.93,1,true
2000,0,41,VULKAN,1.456,1.581,0.775,100.00,0,true
2000,0,42,TUNDRA,1.478,1.441,1.493,44.51,13,true
2000,0,43,GEBIRGE,2.000,1.525,0.775,83.97,42,true
2000,0,44,OZEAN,2.000,1.981,2.000,200.00,227,true
2000,0,45,VULKAN,1.478,1.725,1.493,80.50,6,true
2000,0,46,TUNDRA,1.930,1.367,0.914,94.64,31,true
2000,0,47,GRASLAND,1.930,1.438,0.914,100.00,0,true
2000,0,48,OZEAN,1.930,1.367,1.215,200.00,259,true
2000,0,49,SUMPF,1.652,1.367,1.215,200.00,171,true
2000,1,0,VULKAN,2.000,1.708,0.696,45.27,6,true
2000,1,1,GEBIRGE,1.087,1.787,1.225,200.00,627,true
2000,1,2,WALD,1.111,1.938,0.780,200.00,74,true
2000,1,4,VULKAN,1.039,2.000,0.780,200.00,148,true
2000,1,5,GEBIRGE,0.895,1.857,0.994,134.97,194,true
2000,1,6,OZEAN,1.460,2.000,1.191,200.00,351,true
2000,1,7,OZEAN,1.949,2.000,0.575,200.00,1001,true
2000,1,8,WALD,1.483,1.428,0.500,200.00,1109,true
2000,1,9,OZEAN,1.949,2.000,0.500,200.00,810,true
2000,1,10,OZEAN,1.460,2.000,1.191,200.00,267,true
2000,1,11,OZEAN,0.716,1.884,1.197,200.00,370,true
2000,1,12,GEBIRGE,1.240,1.395,0.796,193.40,1255,true
2000,1,13,WALD,0.524,2.000,1.197,200.00,207,true
2000,1,14,OZEAN,0.524,1.915,1.197,106.56,118,true
2000,1,15,OZEAN,0.708,1.915,1.553,127.77,28,true
2000,1,16,VULKAN,0.524,1.326,1.197,30.58,7,true
2000,1,17,VULKAN,1.408,1.885,2.000,61.67,195,true
2000,1,18,TUNDRA,2.000,1.548,1.366,79.70,6,true
2000,1,19,GRASLAND,2.000,1.548,1.366,78.61,28,true
2000,1,20,VULKAN,1.627,1.261,2.000,46.64,154,true
2000,1,21,GEBIRGE,1.408,1.666,2.000,200.00,240,true
2000,1,22,GEBIRGE,0.960,1.964,2.000,200.00,406,true
2000,1,23,OZEAN,1.069,2.000,1.731,200.00,530,true
2000,1,24,OZEAN,0.876,2.000,2.000,200.00,151,true
2000,1,25,WALD,1.060,2.000,2.000,200.00,86,true
2000,1,26,GEBIRGE,0.876,2.000,2.000,200.00,240,true
2000,1,27,WÜSTE,0.869,2.000,2.000,53.78,8,true
2000,1,28,TUNDRA,0.526,2.000,2.000,193.71,304,true
2000,1,29,OZEAN,0.516,1.441,0.612,200.00,407,true
2000,1,30,SUMPF,0.815,2.000,0.973,200.00,620,true
2000,1,31,WALD,1.271,1.929,1.388,200.00,166,true
2000,1,32,VULKAN,1.742,1.929,1.388,65.13,4,true
2000,1,33,OZEAN,2.000,1.122,1.258,200.00,271,true
2000,1,34,VULKAN,1.271,1.469,1.561,90.40,1,true
2000,1,35,GRASLAND,1.271,1.929,1.388,200.00,49,true
2000,1,36,GEBIRGE,2.000,2.000,2.000,200.00,627,true
2000,1,37,OZEAN,1.411,1.857,2.000,200.00,157,true
2000,1,38,WÜSTE,1.567,1.857,1.331,66.19,7,true
2000,1,39,SUMPF,1.411,1.857,2.000,107.92,52,true
2000,1,40,TUNDRA,1.411,1.857,2.000,69.71,35,true
2000,1,41,GRASLAND,1.661,1.581,0.775,104.87,97,true
2000,1,42,WALD,1.972,1.525,0.775,200.00,73,true
2000,1,43,SUMPF,1.478,1.441,1.493,61.71,45,true
2000,1,44,TUNDRA,1.478,1.441,1.445,100.00,0,true
2000,1,45,VULKAN,2.000,2.000,1.168,54.79,6,true
2000,1,46,WALD,1.930,1.335,1.215,200.00,424,true
2000,1,47,GRASLAND,1.930,1.335,1.215,200.00,506,true
2000,1,48,OZEAN,1.930,1.367,1.215,112.49,117,true
2000,1,49,SUMPF,1.634,1.367,1.215,100.00,0,true
2000,2,0,OZEAN,2.000,2.000,0.696,167.37,35,true
2000,2,1,SUMPF,1.460,1.341,1.191,200.00,171,true
2000,2,2,OZEAN,1.460,2.000,1.191,200.00,265,true
2000,2,3,TUNDRA,1.254,2.000,1.191,12.84,160,true
2000,2,4,TUNDRA,1.755,2.000,0.891,93.53,8,true
2000,2,5,VULKAN,1.755,2.000,0.891,39.80,7,true
2000,2,6,VULKAN,1.755,2.000,0.891,39.80,7,true
2000,2,7,GRASLAND,1.755,2.000,0.891,200.00,41,true
2000,2,8,OZEAN,1.460,1.568,1.191,200.00,291,true
2000,2,9,OZEAN,1.949,2.000,0.500,200.00,745,true
2000,2,10,WALD,1.522,1.547,1.466,200.00,158,true
2000,2,11,VULKAN,0.500,2.000,0.986,22.60,9,true
2000,2,12,SUMPF,0.606,1.959,1.159,200.00,739,true
2000,2,13,TUNDRA,0.524,2.000,1.197,18.37,141,true
2000,2,14,VULKAN,0.500,2.000,1.197,74.20,3,true
2000,2,15,SUMPF,0.524,1.915,1.197,150.14,112,true
2000,2,16,GEBIRGE,0.500,1.884,1.197,200.00,361,true
2000,2,17,WALD,1.837,1.885,2.000,200.00,155,true
2000,2,18,VULKAN,1.872,1.201,1.366,100.00,0,true
2000,2,19,GEBIRGE,1.472,1.841,2.000,200.00,235,true
2000,2,20,SUMPF,1.970,2.000,2.000,200.00,252,true
2000,2,21,TUNDRA,0.786,1.964,2.000,29.71,245,true
2000,2,22,OZEAN,0.876,2.000,1.228,112.30,80,true
2000,2,23,SUMPF,0.876,2.000,1.228,200.00,98,true
2000,2,24,WALD,1.252,1.572,1.398,200.00,806,true
2000,2,25,OZEAN,0.745,2.000,1.919,200.00,782,true
2000,2,26,WÜSTE,1.060,2.000,2.000,30.66,13,true
2000,2,27,OZEAN,0.876,2.000,2.000,200.00,142,true
