Zeitschritt,X,Y,Umgebung,Anpassung,Effizienz,Mobilitaet,Energie,Alter,Lebendig
2000,0,0,SUMPF,1.075,1.779,0.963,200.00,494,true
2000,0,1,GRASLAND,1.395,2.000,0.963,200.00,282,true
2000,0,2,SUMPF,0.905,2.000,0.924,200.00,31,true
2000,0,3,GRASLAND,1.374,2.000,0.963,200.00,154,true
2000,0,4,WÜSTE,1.527,2.000,0.811,13.87,19,true
2000,0,5,VULKAN,1.846,2.000,0.811,15.62,17,true
2000,0,6,WÜSTE,1.379,2.000,0.600,89.01,2,true
2000,0,7,SUMPF,1.379,2.000,0.600,143.45,16,true
2000,0,8,SUMPF,1.379,2.000,0.500,200.00,80,true
2000,0,9,GRASLAND,1.586,2.000,0.500,200.00,134,true
2000,0,10,VULKAN,1.586,0.894,0.500,44.18,5,true
2000,0,11,TUNDRA,1.567,2.000,1.574,99.67,2,true
2000,0,12,WÜSTE,1.891,2.000,1.588,43.66,94,true
2000,0,13,TUNDRA,1.890,2.000,1.758,51.04,77,true
2000,0,14,WÜSTE,1.890,2.000,1.362,84.34,6,true
2000,0,15,SUMPF,1.890,2.000,1.758,119.75,106,true
2000,0,16,TUNDRA,1.890,2.000,1.758,100.70,52,true
2000,0,17,OZEAN,1.312,2.000,0.808,200.00,323,true
2000,0,18,OZEAN,1.103,2.000,0.812,184.44,159,true
2000,0,19,VULKAN,1.635,2.000,1.761,158.26,679,true
2000,0,20,VULKAN,0.889,2.000,1.070,14.00,10,true
2000,0,21,WALD,1.158,1.500,1.466,200.00,380,true
2000,0,22,TUNDRA,0.889,2.000,1.316,88.50,26,true
2000,0,23,TUNDRA,1.064,2.000,1.819,94.88,46,true
2000,0,24,SUMPF,1.064,1.611,1.965,69.93,13,true
2000,0,25,VULKAN,0.947,0.971,1.965,12.83,8,true
2000,0,26,TUNDRA,1.064,2.000,1.678,86.03,82,true
2000,0,27,OZEAN,0.608,2.000,1.503,200.00,288,true
2000,0,28,WALD,0.728,2.000,0.957,150.00,35,true
2000,0,29,WALD,0.608,2.000,1.503,200.00,160,true
2000,0,30,GEBIRGE,0.608,2.000,1.621,200.00,682,true
2000,0,31,WÜSTE,1.023,2.000,2.000,67.44,6,true
2000,0,32,WALD,1.023,2.000,2.000,200.00,82,true
2000,0,33,WÜSTE,1.023,2.000,2.000,13.16,16,true
2000,0,34,OZEAN,0.965,2.000,1.765,177.65,49,true
2000,0,35,WÜSTE,0.965,2.000,1.163,51.21,8,true
2000,0,36,WALD,2.000,2.000,1.279,200.00,192,true
2000,0,37,WALD,1.741,2.000,1.279,200.00,67,true
2000,0,38,GEBIRGE,0.916,2.000,1.279,89.23,86,true
2000,0,39,WÜSTE,1.142,2.000,1.279,22.79,14,true
2000,0,40,OZEAN,1.524,1.978,0.752,200.00,101,true
2000,0,41,SUMPF,1.404,1.749,0.926,200.00,719,true
2000,0,42,GEBIRGE,1.313,2.000,0.585,200.00,210,true
2000,0,43,GRASLAND,1.560,2.000,0.500,200.00,26,true
2000,0,44,GEBIRGE,1.313,2.000,0.837,200.00,355,true
2000,0,45,GRASLAND,0.700,1.878,0.740,200.00,480,true
2000,0,46,OZEAN,0.500,1.259,0.740,88.96,33,true
2000,0,47,OZEAN,0.500,1.980,0.740,89.18,30,true
2000,0,48,GRASLAND,0.500,1.765,0.740,200.00,156,true
2000,0,49,WÜSTE,0.500,1.980,0.740,93.74,1,true
2000,1,0,WÜSTE,0.905,2.000,0.924,75.20,4,true
2000,1,1,WALD,0.905,2.000,0.924,200.00,52,true
2000,1,2,OZEAN,1.374,2.000,0.924,200.00,147,true
2000,1,3,GRASLAND,1.374,2.000,0.811,200.00,144,true
2000,1,4,TUNDRA,1.527,2.000,0.811,92.39,8,true
2000,1,5,OZEAN,1.083,1.661,0.634,200.00,197,true
2000,1,6,VULKAN,1.626,2.000,0.795,31.20,8,true
2000,1,7,GRASLAND,1.379,2.000,0.500,150.00,76,true
2000,1,8,SUMPF,0.850,2.000,0.500,200.00,264,true
2000,1,9,GEBIRGE,1.586,2.000,0.500,200.00,139,true
2000,1,10,TUNDRA,1.199,2.000,1.616,98.85,6,true
2000,1,11,OZEAN,1.586,1.342,0.500,79.22,87,true
2000,1,12,WÜSTE,1.196,2.000,1.588,23.42,15,true
2000,1,13,WALD,1.567,2.000,1.588,200.00,170,true
2000,1,14,VULKAN,1.890,1.979,1.758,44.57,7,true
2000,1,15,GEBIRGE,1.890,2.000,1.758,200.00,32,true
2000,1,16,OZEAN,2.000,2.000,1.125,200.00,352,true
2000,1,18,SUMPF,1.312,1.911,0.808,200.00,241,true
2000,1,19,TUNDRA,0.938,2.000,1.812,99.63,3,true
2000,1,20,WÜSTE,0.889,2.000,1.316,14.53,14,true
2000,1,21,WALD,0.889,2.000,1.316,168.40,73,true
2000,1,22,WÜSTE,1.153,2.000,1.316,72.76,5,true
2000,1,24,TUNDRA,1.064,2.000,1.521,88.73,43,true
2000,1,25,SUMPF,1.064,2.000,1.678,200.00,86,true
2000,1,26,TUNDRA,0.639,2.000,1.008,34.66,82,true
2000,1,27,SUMPF,0.659,2.000,0.957,200.00,95,true
2000,1,28,TUNDRA,0.673,2.000,0.992,30.74,85,true
2000,1,29,VULKAN,0.728,2.000,0.957,100.00,0,true
2000,1,30,TUNDRA,0.608,2.000,1.503,129.98,437,true
2000,1,31,GEBIRGE,0.740,2.000,1.920,75.84,98,true
2000,1,32,OZEAN,1.023,2.000,2.000,200.00,395,true
2000,1,33,GRASLAND,1.023,2.000,2.000,181.00,85,true
2000,1,34,WALD,1.023,2.000,2.000,200.00,165,true
2000,1,35,GRASLAND,1.443,2.000,1.806,200.00,780,true
2000,1,36,OZEAN,2.000,1.917,1.193,200.00,207,true
2000,1,37,OZEAN,1.283,2.000,1.279,200.00,161,true
2000,1,38,TUNDRA,1.283,2.000,1.279,47.54,117,true
2000,1,39,OZEAN,1.313,1.774,1.247,200.00,611,true
2000,1,40,WÜSTE,1.524,1.978,0.957,43.65,12,true
2000,1,41,SUMPF,1.819,1.614,0.752,200.00,154,true
2000,1,42,WALD,1.560,2.000,0.585,200.00,110,true
2000,1,43,WÜSTE,1.560,2.000,0.500,41.37,12,true
2000,1,44,WALD,1.313,2.000,0.585,200.00,194,true
2000,1,45,VULKAN,1.018,1.758,2.000,0.70,11,true
2000,1,46,OZEAN,0.640,1.798,0.740,200.00,194,true
2000,1,47,TUNDRA,0.579,1.625,0.500,49.22,13,true
