Zeitschritt,X,Y,Umgebung,Anpassung,Effizienz,Mobilitaet,Energie,Alter,Lebendig
2000,0,1,GRASLAND,0.933,2.000,0.788,200.00,449,true
2000,0,2,SUMPF,0.939,1.793,2.000,200.00,444,true
2000,0,3,GRASLAND,1.267,2.000,1.248,200.00,13,true
2000,0,4,WÜSTE,0.956,2.000,1.248,57.81,7,true
2000,0,5,VULKAN,0.915,2.000,1.752,57.00,5,true
2000,0,6,WÜSTE,1.086,2.000,1.752,100.00,0,true
2000,0,7,SUMPF,1.156,2.000,1.752,134.26,118,true
2000,0,8,SUMPF,1.156,2.000,1.532,200.00,99,true
2000,0,9,GRASLAND,1.156,2.000,1.094,200.00,39,true
2000,0,10,VULKAN,1.202,2.000,1.094,48.40,6,true
2000,0,11,TUNDRA,1.157,2.000,2.000,97.75,42,true
2000,0,12,WÜSTE,1.752,2.000,2.000,51.01,215,true
2000,0,13,TUNDRA,1.752,1.637,2.000,28.80,29,true
2000,0,14,WÜSTE,1.752,1.637,2.000,100.00,0,true
2000,0,15,SUMPF,0.951,1.991,0.619,200.00,175,true
2000,0,16,TUNDRA,0.951,1.991,0.619,57.18,34,true
2000,0,17,OZEAN,0.951,1.991,0.619,200.00,162,true
2000,0,18,OZEAN,0.583,2.000,0.735,200.00,229,true
2000,0,19,VULKAN,0.951,1.991,0.500,56.93,5,true
2000,0,20,VULKAN,1.390,1.814,2.000,1.81,11,true
2000,0,21,WALD,1.390,1.814,2.000,200.00,69,true
2000,0,22,TUNDRA,1.390,1.814,2.000,67.57,26,true
2000,0,23,TUNDRA,1.390,1.814,2.000,21.78,46,true
2000,0,24,SUMPF,1.735,2.000,2.000,77.35,8,true
2000,0,25,VULKAN,1.735,2.000,2.000,59.66,5,true
2000,0,26,TUNDRA,0.920,1.825,1.715,46.43,41,true
2000,0,27,OZEAN,0.920,1.825,1.715,200.00,135,true
2000,0,28,WALD,0.920,1.825,1.154,166.25,117,true
2000,0,29,WALD,0.920,2.000,1.154,200.00,36,true
2000,0,30,GEBIRGE,0.840,2.000,1.605,200.00,278,true
2000,0,31,WÜSTE,2.000,2.000,2.000,119.83,214,true
2000,0,32,WALD,1.442,2.000,0.874,200.00,43,true
2000,0,33,WÜSTE,1.924,2.000,0.874,33.72,22,true
2000,0,34,OZEAN,2.000,2.000,1.719,200.00,263,true
2000,0,35,WÜSTE,2.000,2.000,1.719,40.72,31,true
2000,0,36,WALD,2.000,2.000,1.719,200.00,45,true
2000,0,37,WALD,2.000,2.000,1.719,200.00,177,true
2000,0,38,GEBIRGE,2.000,2.000,1.719,178.40,39,true
2000,0,39,WÜSTE,2.000,2.000,1.719,123.51,167,true
2000,0,40,OZEAN,1.792,2.000,2.000,200.00,169,true
2000,0,41,SUMPF,1.792,2.000,2.000,189.12,65,true
2000,0,42,GEBIRGE,2.000,2.000,2.000,200.00,71,true
2000,0,43,GRASLAND,1.306,2.000,1.828,200.00,383,true
2000,0,44,GEBIRGE,0.570,1.784,0.982,64.51,136,true
2000,0,45,GRASLAND,0.570,1.784,0.982,200.00,140,true
2000,0,46,OZEAN,0.570,2.000,0.982,200.00,201,true
2000,0,47,OZEAN,0.509,2.000,2.000,34.84,653,true
2000,0,48,GRASLAND,1.322,1.510,0.770,200.00,617,true
2000,0,49,WÜSTE,1.267,2.000,0.982,200.00,153,true
2000,1,0,WÜSTE,0.570,1.314,1.248,30.68,9,true
2000,1,1,WALD,1.267,1.851,1.455,200.00,6,true
2000,1,2,OZEAN,1.267,2.000,1.248,200.00,32,true
2000,1,3,GRASLAND,0.939,1.346,2.000,200.00,461,true
2000,1,4,TUNDRA,0.999,2.000,1.595,25.27,140,true
2000,1,5,OZEAN,0.915,2.000,1.752,164.10,15,true
2000,1,6,VULKAN,1.156,2.000,1.752,65.60,4,true
2000,1,7,GRASLAND,1.661,1.870,1.752,200.00,124,true
2000,1,8,SUMPF,1.661,1.720,1.752,200.00,291,true
2000,1,9,GEBIRGE,1.156,2.000,1.532,140.95,51,true
2000,1,10,TUNDRA,1.661,2.000,1.752,97.61,98,true
2000,1,11,OZEAN,1.192,2.000,2.000,115.26,108,true
