Zeitschritt,X,Y,Umgebung,Anpassung,Effizienz,Mobilitaet,Energie,Alter,Lebendig
1200,0,37,WALD,1.463,2.000,1.719,200.00,34,true
1200,0,38,GEBIRGE,1.387,2.000,1.719,113.79,80,true
1200,0,39,WÜSTE,1.860,2.000,1.719,77.51,9,true
1200,0,40,OZEAN,0.500,1.590,1.289,158.75,147,true
1200,0,41,SUMPF,1.166,1.302,1.021,200.00,211,true
1200,0,42,GEBIRGE,1.473,1.701,1.160,200.00,416,true
1200,0,43,GRASLAND,1.473,1.701,1.160,200.00,363,true
1200,0,44,GEBIRGE,1.992,1.701,1.148,200.00,346,true
1200,0,45,GRASLAND,1.133,2.000,0.968,200.00,183,true
1200,0,46,OZEAN,0.630,1.948,0.769,200.00,994,true
1200,0,47,OZEAN,0.887,2.000,0.905,200.00,125,true
1200,0,48,GRASLAND,0.887,2.000,0.905,150.00,24,true
1200,0,49,WÜSTE,2.000,2.000,2.000,7.08,51,true
1200,1,0,WÜSTE,1.868,1.938,2.000,86.35,5,true
1200,1,1,WALD,2.000,1.649,2.000,200.00,86,true
1200,1,2,OZEAN,2.000,1.631,2.000,200.00,158,true
1200,1,3,GRASLAND,1.875,1.681,2.000,200.00,198,true
1200,1,4,TUNDRA,2.000,1.958,1.303,85.98,27,true
1200,1,5,OZEAN,1.875,1.681,2.000,100.62,80,true
1200,1,6,VULKAN,1.438,1.475,1.546,13.73,9,true
1200,1,7,GRASLAND,1.438,2.000,1.546,200.00,69,true
1200,1,8,SUMPF,1.438,2.000,1.156,200.00,156,true
1200,1,9,GEBIRGE,1.438,2.000,0.970,66.11,119,true
1200,1,10,TUNDRA,1.438,2.000,1.018,11.80,126,true
1200,1,11,OZEAN,1.953,2.000,1.389,149.78,9,true
1200,1,12,WÜSTE,1.288,1.386,1.389,51.29,6,true
1200,1,13,WALD,1.022,2.000,1.473,200.00,144,true
1200,1,14,VULKAN,0.582,1.999,0.636,100.00,0,true
1200,1,15,GEBIRGE,0.564,2.000,0.636,94.00,107,true
1200,1,16,OZEAN,0.564,2.000,0.735,150.00,45,true
1200,1,17,WALD,0.578,2.000,0.644,200.00,477,true
1200,1,18,SUMPF,0.615,2.000,0.500,200.00,275,true
1200,1,19,TUNDRA,0.500,2.000,0.534,89.66,8,true
1200,1,20,WÜSTE,0.682,1.111,0.630,26.92,8,true
1200,1,21,WALD,0.599,1.847,0.500,166.01,73,true
1200,1,22,WÜSTE,0.533,1.807,0.763,59.38,6,true
1200,1,23,TUNDRA,0.643,2.000,2.000,73.17,95,true
1200,1,24,TUNDRA,0.643,2.000,1.695,86.29,75,true
1200,1,25,SUMPF,0.643,2.000,2.000,200.00,103,true
1200,1,26,TUNDRA,0.874,2.000,2.000,95.94,56,true
1200,1,27,SUMPF,0.500,1.274,1.538,112.52,79,true
1200,1,28,TUNDRA,0.643,2.000,1.512,91.33,30,true
1200,1,29,VULKAN,0.500,1.738,1.138,45.61,6,true
1200,1,30,TUNDRA,1.612,2.000,1.497,21.45,421,true
1200,1,31,GEBIRGE,2.000,2.000,1.541,200.00,165,true
1200,1,32,OZEAN,2.000,1.951,1.541,200.00,47,true
1200,1,33,GRASLAND,2.000,1.322,0.987,200.00,298,true
1200,1,34,WALD,0.767,2.000,1.289,200.00,168,true
1200,1,35,GRASLAND,0.891,2.000,1.188,200.00,34,true
1200,1,36,OZEAN,1.463,2.000,1.738,144.56,10,true
1200,1,37,OZEAN,0.741,1.590,0.900,200.00,166,true
1200,1,38,TUNDRA,0.741,2.000,2.000,80.22,291,true
1200,1,39,OZEAN,1.387,2.000,1.719,173.53,76,true
1200,1,40,WÜSTE,1.387,2.000,1.719,69.17,7,true
1200,1,41,SUMPF,0.500,1.590,1.289,200.00,52,true
1200,1,42,WALD,1.166,0.948,1.021,200.00,164,true
1200,1,43,WÜSTE,1.322,1.371,0.968,75.50,3,true
1200,1,44,WALD,1.322,2.000,0.968,200.00,150,true
1200,1,45,VULKAN,1.133,2.000,1.002,14.00,10,true
1200,1,46,OZEAN,1.133,2.000,0.968,183.16,123,true
1200,1,47,TUNDRA,0.887,1.227,0.905,100.00,0,true
1200,1,48,TUNDRA,0.887,2.000,0.905,71.81,31,true
1200,1,49,GEBIRGE,0.887,2.000,0.816,200.00,207,true
1200,2,0,TUNDRA,2.000,1.193,1.715,21.56,13,true
1200,2,1,GRASLAND,2.000,1.649,2.000,187.86,78,true
1200,2,2,SUMPF,2.000,1.649,1.401,200.00,48,true
1200,2,3,OZEAN,1.042,2.000,1.243,200.00,402,true
1200,2,4,SUMPF,1.949,1.681,2.000,200.00,41,true
1200,2,5,SUMPF,0.500,1.965,1.121,200.00,771,true
1200,2,6,WÜSTE,1.875,1.681,1.399,81.57,4,true
1200,2,7,GRASLAND,1.042,2.000,1.473,200.00,198,true
1200,2,8,GEBIRGE,1.813,2.000,1.156,190.95,135,true
1200,2,9,WÜSTE,1.641,2.000,1.156,45.86,14,true
1200,2,10,WÜSTE,1.431,2.000,0.970,36.15,13,true
1200,2,11,WÜSTE,1.045,2.000,1.018,21.02,13,true
1200,2,12,OZEAN,1.559,2.000,1.018,127.27,92,true
1200,2,13,WALD,1.794,1.325,0.961,200.00,264,true
1200,2,14,OZEAN,0.500,2.000,0.504,200.00,709,true
1200,2,15,WÜSTE,0.648,1.685,0.930,100.00,0,true
1200,2,16,GEBIRGE,0.578,2.000,0.500,200.00,346,true
1200,2,17,TUNDRA,0.500,2.000,0.534,40.54,46,true
1200,2,18,WÜSTE,0.500,2.000,0.534,19.40,13,true
1200,2,19,GRASLAND,0.695,2.000,0.500,200.00,189,true
1200,2,21,WALD,0.599,1.847,0.500,132.02,35,true
1200,2,22,VULKAN,0.599,1.847,0.500,91.13,1,true
1200,2,23,WÜSTE,0.611,2.000,1.512,7.00,112,true
1200,2,24,WALD,0.596,2.000,1.512,200.00,288,true
1200,2,25,WALD,0.643,2.000,1.512,200.00,162,true
1200,2,26,OZEAN,0.643,2.000,1.512,79.87,93,true
1200,2,27,WÜSTE,0.643,2.000,1.512,0.80,16,true
1200,2,28,SUMPF,0.500,1.563,1.941,113.56,116,true
1200,2,29,OZEAN,0.500,1.659,1.587,200.00,486,true
1200,2,30,TUNDRA,2.000,2.000,1.497,37.00,271,true
1200,2,31,SUMPF,2.000,2.000,2.000,200.00,87,true
1200,2,32,WÜSTE,2.000,1.951,1.541,67.91,14,true
1200,2,33,VULKAN,2.000,1.951,1.541,20.55,10,true
1200,2,34,GEBIRGE,0.767,2.000,1.793,114.27,143,true
1200,2,35,OZEAN,0.591,1.590,1.289,200.00,223,true
1200,2,36,SUMPF,1.218,1.269,0.886,200.00,1113,true
1200,2,37,SUMPF,1.463,1.245,1.738,121.60,7,true
1200,2,38,WALD,0.500,1.590,1.289,200.00,196,true
1200,2,39,GRASLAND,0.741,1.590,1.289,162.01,21,true
1200,2,40,TUNDRA,1.917,2.000,1.719,100.05,8,true
1200,2,41,OZEAN,1.387,2.000,1.719,142.70,15,true
1200,2,42,GRASLAND,1.473,1.701,1.025,200.00,538,true
1200,2,43,SUMPF,1.322,1.510,0.968,110.16,32,true
1200,2,44,GRASLAND,1.458,1.701,1.160,200.00,338,true
1200,2,45,TUNDRA,1.133,1.207,0.968,52.62,7,true
1200,2,46,TUNDRA,0.681,2.000,0.968,21.60,93,true
1200,2,47,TUNDRA,1.133,2.000,0.968,98.54,275,true
1200,2,48,SUMPF,1.133,2.000,1.279,200.00,248,true
1200,2,49,WÜSTE,2.000,1.938,2.000,47.66,24,true
1200,3,0,TUNDRA,2.000,1.649,2.000,38.46,27,true
1200,3,1,TUNDRA,2.000,1.649,2.000,8.84,40,true
1200,3,3,WALD,1.732,1.649,1.401,200.00,15,true
1200,3,4,TUNDRA,0.730,2.000,1.243,178.01,202,true
1200,3,5,OZEAN,1.042,2.000,1.395,200.00,258,true
1200,3,6,SUMPF,1.042,2.000,1.664,192.57,48,true
1200,3,7,VULKAN,1.042,2.000,1.664,39.80,7,true
1200,3,8,OZEAN,0.792,1.641,0.650,200.00,1037,true
1200,3,9,SUMPF,1.813,2.000,1.156,200.00,68,true
1200,3,10,VULKAN,1.813,2.000,1.156,24.00,9,true
1200,3,11,TUNDRA,0.500,1.960,0.719,77.63,763,true
1200,3,12,GEBIRGE,1.048,2.000,1.018,117.58,7,true
1200,3,13,WÜSTE,1.559,1.332,1.018,8.63,11,true
1200,3,14,VULKAN,1.067,2.000,1.573,95.20,296,true
1200,3,15,GEBIRGE,1.393,1.829,0.546,200.00,1138,true
1200,3,16,GRASLAND,0.578,2.000,0.500,200.00,314,true
1200,3,17,WÜSTE,0.500,1.730,0.627,85.99,2,true
1200,3,18,OZEAN,0.500,1.730,0.627,95.12,48,true
1200,3,19,WÜSTE,0.599,1.603,0.500,86.97,70,true
1200,3,20,WÜSTE,0.599,1.847,0.500,100.00,0,true
1200,3,21,VULKAN,0.537,2.000,0.500,182.81,272,true
1200,3,22,VULKAN,0.599,1.847,0.500,82.27,2,true
1200,3,23,WALD,0.611,2.000,1.742,200.00,14,true
1200,3,24,WÜSTE,0.611,2.000,1.512,19.40,13,true
1200,3,25,VULKAN,0.553,2.000,1.512,100.00,0,true
1200,3,26,TUNDRA,0.643,2.000,1.512,86.42,47,true
1200,3,27,WÜSTE,0.500,2.000,1.512,44.20,9,true
1200,3,28,WÜSTE,0.500,0.968,2.000,90.26,1,true
1200,3,29,OZEAN,0.500,1.563,1.941,169.72,67,true
1200,3,30,WÜSTE,1.753,2.000,2.000,45.68,19,true
1200,3,31,OZEAN,2.000,1.836,1.541,200.00,90,true
1200,3,32,TUNDRA,2.000,1.671,2.000,12.17,43,true
1200,3,33,WALD,1.064,1.957,1.497,200.00,456,true
1200,3,34,GRASLAND,0.767,2.000,1.338,200.00,60,true
1200,3,35,TUNDRA,0.563,2.000,1.793,92.09,55,true
1200,3,36,SUMPF,0.591,1.590,1.289,200.00,198,true
1200,3,37,VULKAN,0.741,1.590,1.289,125.20,291,true
1200,3,38,WALD,0.741,1.590,1.289,200.00,134,true
1200,3,39,VULKAN,0.741,1.590,1.679,90.65,1,true
1200,3,40,OZEAN,0.741,2.000,2.000,200.00,320,true
1200,3,41,WÜSTE,0.773,2.000,1.438,99.91,712,true
1200,3,42,WALD,1.986,2.000,1.898,200.00,592,true
1200,3,43,VULKAN,0.864,1.510,0.968,4.87,10,true
1200,3,44,GRASLAND,1.520,2.000,0.968,200.00,179,true
1200,3,45,WÜSTE,0.684,1.594,0.968,18.29,11,true
1200,3,46,GRASLAND,1.458,1.896,1.160,200.00,279,true
1200,3,47,SUMPF,1.133,1.921,0.968,197.51,118,true
1200,3,48,GEBIRGE,1.133,1.921,0.968,103.39,49,true
1200,3,49,WÜSTE,2.000,1.649,2.000,3.55,31,true
1200,4,0,WÜSTE,1.117,2.000,1.656,109.92,400,true
1200,4,1,TUNDRA,2.000,1.649,2.000,72.30,3,true
1200,4,2,VULKAN,1.875,1.359,2.000,42.56,300,true
1200,4,3,VULKAN,1.732,1.649,1.401,26.13,8,true
1200,4,4,VULKAN,1.732,1.873,1.401,47.08,6,true
1200,4,5,VULKAN,0.721,2.000,1.490,39.80,7,true
1200,4,6,WÜSTE,1.042,2.000,1.664,15.06,16,true
1200,4,7,SUMPF,0.732,2.000,1.310,200.00,276,true
1200,4,8,GRASLAND,1.042,2.000,2.000,200.00,128,true
1200,4,9,GRASLAND,1.164,2.000,1.156,200.00,63,true
1200,4,10,OZEAN,1.042,2.000,0.854,200.00,582,true
1200,4,11,GRASLAND,1.067,2.000,1.573,200.00,274,true
1200,4,12,GEBIRGE,1.478,2.000,1.424,74.08,28,true
1200,4,13,WÜSTE,2.000,1.594,1.090,160.16,295,true
1200,4,14,OZEAN,1.165,2.000,2.000,200.00,135,true
1200,4,15,GEBIRGE,1.794,1.747,0.961,200.00,329,true
1200,4,16,GEBIRGE,1.794,2.000,0.961,200.00,130,true
1200,4,17,TUNDRA,1.794,2.000,1.243,55.66,114,true
1200,4,18,SUMPF,0.520,1.960,0.864,200.00,898,true
1200,4,19,OZEAN,0.500,1.730,0.627,100.00,0,true
1200,4,20,GEBIRGE,0.537,2.000,0.500,200.00,167,true
1200,4,21,TUNDRA,0.599,1.603,0.500,90.78,3,true
1200,4,22,GRASLAND,0.572,1.770,0.914,200.00,297,true
1200,4,23,WÜSTE,0.611,2.000,1.742,62.80,6,true
1200,4,24,GEBIRGE,0.611,2.000,1.512,102.38,97,true
1200,4,25,GRASLAND,0.594,1.785,1.376,192.04,47,true
1200,4,26,VULKAN,0.594,1.785,1.376,73.06,3,true
1200,4,27,VULKAN,0.643,1.246,1.953,19.13,8,true
1200,4,28,SUMPF,0.500,2.000,1.745,200.00,318,true
1200,4,29,SUMPF,0.594,1.315,0.903,200.00,435,true
1200,4,30,TUNDRA,2.000,1.836,1.541,58.37,37,true
1200,4,31,SUMPF,1.861,1.836,1.541,200.00,35,true
1200,4,32,VULKAN,2.000,1.836,0.948,11.14,10,true
1200,4,33,GEBIRGE,0.827,2.000,1.167,123.76,37,true
1200,4,34,OZEAN,1.041,1.203,1.565,200.00,813,true
1200,4,35,WALD,1.232,0.834,1.000,200.00,1136,true
1200,4,36,WÜSTE,0.741,1.590,1.289,104.98,209,true
1200,4,37,GRASLAND,0.591,1.590,1.289,200.00,176,true
1200,4,38,VULKAN,1.499,1.508,1.173,69.77,437,true
1200,4,39,SUMPF,0.741,1.590,1.134,125.00,17,true
1200,4,40,TUNDRA,1.473,1.972,1.839,170.78,817,true
1200,4,41,OZEAN,2.000,1.664,1.173,200.00,293,true
1200,4,42,GEBIRGE,2.000,1.664,1.173,200.00,285,true
1200,4,43,TUNDRA,1.520,2.000,0.968,16.73,112,true
1200,4,44,WÜSTE,1.271,2.000,0.968,39.80,11,true
1200,4,45,VULKAN,0.910,2.000,1.123,65.60,4,true
1200,4,46,OZEAN,0.910,2.000,0.968,128.09,56,true
1200,4,47,VULKAN,1.133,1.921,0.968,47.58,6,true
1200,4,48,SUMPF,0.500,2.000,1.539,200.00,1104,true
1200,4,49,WALD,2.000,1.359,2.000,200.00,544,true
1200,5,0,GEBIRGE,0.500,2.000,0.970,200.00,573,true
1200,5,1,SUMPF,1.494,1.958,1.995,200.00,226,true
1200,5,2,TUNDRA,0.948,1.958,1.995,8.33,178,true
1200,5,3,WALD,0.567,2.000,1.490,185.15,25,true
1200,5,4,WÜSTE,0.567,2.000,1.490,19.40,13,true
1200,5,5,WALD,0.567,2.000,1.490,200.00,28,true
1200,5,6,SUMPF,0.732,2.000,1.310,200.00,157,true
1200,5,7,VULKAN,0.732,2.000,1.310,74.20,3,true
1200,5,8,OZEAN,0.850,2.000,1.310,200.00,288,true
1200,5,9,VULKAN,1.164,2.000,1.103,31.20,8,true
1200,5,10,WÜSTE,1.164,2.000,1.156,33.01,12,true
1200,5,11,GEBIRGE,1.125,2.000,1.149,200.00,956,true
1200,5,12,OZEAN,0.840,2.000,1.573,200.00,460,true
1200,5,13,GRASLAND,1.165,2.000,1.573,200.00,233,true
1200,5,14,SUMPF,1.393,1.361,0.538,200.00,1149,true
1200,5,15,GEBIRGE,0.964,1.735,0.574,169.09,600,true
1200,5,16,GEBIRGE,1.794,1.747,0.961,200.00,257,true
1200,5,17,OZEAN,1.794,2.000,0.961,200.00,167,true
1200,5,18,OZEAN,0.569,2.000,0.744,200.00,609,true
1200,5,19,OZEAN,0.500,2.000,0.750,200.00,370,true
1200,5,20,TUNDRA,0.853,2.000,1.512,92.89,36,true
1200,5,21,SUMPF,0.572,2.000,1.198,200.00,289,true
1200,5,22,OZEAN,0.762,2.000,1.512,114.11,41,true
1200,5,23,WALD,0.611,2.000,1.512,200.00,132,true
1200,5,24,SUMPF,0.689,2.000,1.358,200.00,383,true
1200,5,25,TUNDRA,0.611,2.000,1.512,53.04,148,true
1200,5,26,WALD,0.643,1.520,1.953,200.00,73,true
1200,5,27,GRASLAND,0.719,1.748,0.903,200.00,238,true
1200,5,28,OZEAN,0.719,1.748,0.903,200.00,228,true
1200,5,29,GEBIRGE,0.719,1.748,0.847,58.11,193,true
1200,5,30,SUMPF,1.861,1.836,1.538,172.81,32,true
1200,5,31,TUNDRA,0.643,2.000,1.745,194.23,221,true
1200,5,32,OZEAN,1.168,1.908,0.903,200.00,475,true
1200,5,33,OZEAN,0.886,1.912,2.000,200.00,223,true
1200,5,34,OZEAN,0.827,2.000,1.167,114.68,21,true
1200,5,35,SUMPF,1.008,1.928,1.909,200.00,399,true
1200,5,36,OZEAN,1.008,1.928,1.909,200.00,575,true
1200,5,37,TUNDRA,1.644,2.000,1.173,1.79,201,true
1200,5,38,VULKAN,1.768,2.000,2.000,92.00,1,true
1200,5,39,GEBIRGE,1.892,1.664,1.173,200.00,414,true
1200,5,40,WALD,2.000,1.664,1.173,200.00,299,true
1200,5,41,WALD,0.595,1.393,1.769,200.00,911,true
1200,5,42,GEBIRGE,1.986,2.000,1.516,200.00,496,true
1200,5,43,GRASLAND,1.718,2.000,0.968,200.00,70,true
1200,5,44,GEBIRGE,2.000,1.664,0.877,200.00,281,true
1200,5,45,WALD,0.712,1.480,1.652,200.00,365,true
1200,5,46,WALD,0.638,1.580,0.886,200.00,59,true
1200,5,47,GEBIRGE,0.910,2.000,0.968,139.35,18,true
1200,5,48,GEBIRGE,0.528,1.759,1.084,48.99,98,true
1200,5,49,SUMPF,0.528,2.000,0.688,200.00,16,true
1200,6,0,GEBIRGE,0.528,2.000,1.084,76.73,20,true
1200,6,1,OZEAN,0.500,2.000,0.970,200.00,601,true
1200,6,2,WÜSTE,0.567,1.922,1.866,35.72,10,true
1200,6,3,VULKAN,0.567,2.000,1.490,39.80,7,true
1200,6,4,SUMPF,0.567,2.000,1.490,83.64,29,true
1200,6,5,VULKAN,1.117,2.000,1.656,31.00,415,true
1200,6,6,TUNDRA,0.500,2.000,1.773,34.67,447,true
1200,6,7,SUMPF,0.732,2.000,1.310,174.00,69,true
1200,6,8,GRASLAND,0.732,2.000,1.682,200.00,11,true
1200,6,9,TUNDRA,0.848,2.000,2.000,85.48,47,true
1200,6,10,GRASLAND,1.022,2.000,1.149,200.00,1015,true
1200,6,11,GEBIRGE,1.067,2.000,1.218,200.00,260,true
1200,6,12,GRASLAND,1.067,2.000,1.573,200.00,278,true
1200,6,13,TUNDRA,0.805,2.000,1.128,7.41,470,true
1200,6,14,WALD,0.805,2.000,1.128,200.00,453,true
1200,6,15,TUNDRA,0.805,2.000,1.128,126.73,304,true
1200,6,16,VULKAN,1.794,1.533,0.861,14.82,9,true
1200,6,17,WALD,1.794,1.533,0.861,200.00,124,true
1200,6,18,TUNDRA,1.794,2.000,1.323,62.42,122,true
1200,6,19,SUMPF,1.872,1.774,0.500,200.00,1135,true
1200,6,20,OZEAN,0.500,2.000,1.109,200.00,196,true
1200,6,21,TUNDRA,0.500,2.000,1.109,60.18,63,true
1200,6,22,WÜSTE,0.762,1.719,1.512,43.69,8,true
1200,6,23,TUNDRA,0.762,2.000,1.512,94.02,21,true
1200,6,24,TUNDRA,0.589,1.520,1.953,85.99,4,true
1200,6,25,WALD,0.643,1.520,1.953,157.16,19,true
1200,6,26,GRASLAND,0.594,2.000,1.330,200.00,646,true
1200,6,27,WALD,0.594,2.000,0.903,200.00,564,true
1200,6,28,GEBIRGE,0.719,1.748,0.903,62.32,162,true
1200,6,29,VULKAN,1.861,1.836,1.538,29.30,8,true
1200,6,30,WALD,1.168,2.000,0.903,200.00,592,true
1200,6,31,TUNDRA,1.861,1.836,1.287,81.93,13,true
1200,6,32,TUNDRA,1.861,2.000,1.492,97.25,19,true
1200,6,33,GRASLAND,0.827,2.000,1.394,132.40,2,true
1200,6,34,GEBIRGE,0.827,2.000,1.167,100.00,0,true
1200,6,35,WÜSTE,1.029,1.912,2.000,69.63,258,true
1200,6,36,GEBIRGE,2.000,2.000,1.772,200.00,199,true
1200,6,37,GEBIRGE,2.000,2.000,2.000,154.73,111,true
1200,6,38,SUMPF,1.515,1.576,1.215,72.75,105,true
1200,6,39,VULKAN,1.387,1.576,0.945,71.86,3,true
1200,6,40,SUMPF,0.694,2.000,1.313,200.00,973,true
1200,6,41,GRASLAND,0.500,1.937,1.556,200.00,612,true
1200,6,42,OZEAN,0.500,1.913,1.682,200.00,998,true
1200,6,43,WÜSTE,1.718,2.000,0.968,20.86,21,true
1200,6,44,OZEAN,2.000,2.000,0.968,200.00,60,true
1200,6,45,WÜSTE,2.000,2.000,0.968,27.63,28,true
1200,6,46,WÜSTE,0.638,1.580,0.886,55.15,6,true
1200,6,47,GEBIRGE,0.539,1.580,0.886,57.06,24,true
1200,6,48,WÜSTE,0.624,1.538,1.204,32.60,820,true
1200,6,49,WALD,0.528,1.620,1.084,200.00,183,true
1200,7,0,GEBIRGE,0.528,1.467,1.084,12.96,34,true
1200,7,1,GRASLAND,0.528,1.819,1.084,200.00,137,true
1200,7,2,WÜSTE,0.528,1.819,1.084,5.72,14,true
1200,7,3,WÜSTE,0.559,2.000,1.490,62.80,6,true
1200,7,4,VULKAN,0.778,1.226,1.490,89.84,1,true
1200,7,5,WÜSTE,0.567,2.000,1.490,0.80,16,true
1200,7,6,GEBIRGE,0.500,2.000,1.116,200.00,476,true
1200,7,7,SUMPF,0.790,1.672,1.310,200.00,35,true
1200,7,8,GRASLAND,0.732,1.580,1.310,200.00,252,true
1200,7,9,SUMPF,0.732,2.000,1.501,139.99,5,true
1200,7,10,TUNDRA,0.723,2.000,1.310,11.35,221,true
1200,7,11,TUNDRA,1.022,2.000,1.149,11.57,1008,true
1200,7,12,GEBIRGE,1.067,2.000,1.218,200.00,194,true
1200,7,13,WALD,0.805,2.000,1.128,200.00,450,true
1200,7,14,GEBIRGE,2.000,1.533,0.674,80.45,91,true
1200,7,15,OZEAN,1.943,1.081,0.728,200.00,863,true
1200,7,16,SUMPF,1.794,1.533,0.674,200.00,113,true
1200,7,17,WÜSTE,2.000,1.533,0.861,71.69,5,true
1200,7,18,GEBIRGE,1.872,1.774,0.500,200.00,1124,true
1200,7,19,TUNDRA,0.611,2.000,1.109,9.31,134,true
1200,7,20,OZEAN,1.558,2.000,0.500,200.00,989,true
1200,7,21,GRASLAND,0.500,2.000,1.109,200.00,11,true
1200,7,22,VULKAN,0.500,2.000,1.109,39.80,7,true
1200,7,23,VULKAN,0.762,2.000,1.512,22.60,9,true
1200,7,24,WÜSTE,0.643,1.854,1.953,66.86,5,true
1200,7,25,OZEAN,0.643,1.520,2.000,98.41,9,true
1200,7,26,SUMPF,0.530,2.000,0.555,200.00,524,true
1200,7,27,GEBIRGE,0.636,1.315,0.806,60.88,217,true
1200,7,28,OZEAN,0.719,1.748,0.903,200.00,186,true
1200,7,29,GEBIRGE,0.719,2.000,1.130,200.00,196,true
1200,7,30,GRASLAND,1.860,2.000,1.497,200.00,449,true
1200,7,31,WÜSTE,0.719,2.000,0.801,56.60,7,true
1200,7,32,VULKAN,0.643,2.000,1.745,174.20,182,true
1200,7,33,WALD,0.685,2.000,0.982,200.00,738,true
1200,7,34,GEBIRGE,0.685,2.000,0.982,200.00,683,true
1200,7,35,GEBIRGE,0.761,1.912,1.909,200.00,339,true
1200,7,36,GEBIRGE,1.473,1.928,1.656,200.00,1090,true
1200,7,37,SUMPF,2.000,2.000,1.581,200.00,270,true
1200,7,38,WALD,2.000,1.576,1.215,200.00,108,true
1200,7,39,VULKAN,1.515,1.576,0.814,43.73,6,true
1200,7,40,VULKAN,2.000,1.603,1.215,100.00,0,true
1200,7,41,GRASLAND,2.000,1.664,1.173,200.00,281,true
1200,7,42,GEBIRGE,0.578,1.680,1.058,25.65,67,true
1200,7,43,SUMPF,2.000,2.000,0.968,200.00,38,true
1200,7,44,OZEAN,2.000,2.000,0.918,200.00,201,true
1200,7,45,TUNDRA,0.500,2.000,1.222,165.74,983,true
1200,7,46,GEBIRGE,1.458,2.000,1.180,200.00,193,true
1200,7,47,GEBIRGE,0.579,1.937,1.170,200.00,849,true
1200,7,48,GRASLAND,1.458,2.000,1.180,200.00,250,true
1200,7,49,GEBIRGE,0.500,2.000,1.121,200.00,744,true
1200,8,0,TUNDRA,0.528,2.000,1.084,107.29,218,true
1200,8,1,WALD,0.516,1.783,1.786,200.00,289,true
1200,8,2,WALD,0.528,1.819,1.084,150.00,90,true
1200,8,3,SUMPF,0.921,2.000,2.000,200.00,76,true
1200,8,4,TUNDRA,0.551,2.000,1.773,66.18,203,true
1200,8,5,SUMPF,0.567,2.000,1.986,149.69,21,true
1200,8,6,SUMPF,0.500,2.000,1.773,200.00,345,true
1200,8,7,TUNDRA,0.500,2.000,1.773,45.58,356,true
1200,8,8,SUMPF,0.500,2.000,1.773,200.00,460,true
1200,8,9,VULKAN,1.072,2.000,1.310,148.40,262,true
1200,8,10,WÜSTE,0.504,2.000,1.773,105.00,565,true
1200,8,11,TUNDRA,1.449,1.506,1.218,52.21,11,true
1200,8,12,GEBIRGE,1.067,2.000,1.218,200.00,255,true
1200,8,13,VULKAN,1.067,1.506,1.702,100.00,0,true
1200,8,14,OZEAN,0.885,1.236,0.527,200.00,1155,true
1200,8,15,GRASLAND,1.794,1.533,0.674,172.83,110,true
1200,8,16,GEBIRGE,1.794,1.533,0.674,81.19,81,true
1200,8,17,WALD,0.520,2.000,1.533,200.00,601,true
